fpr,tpr
0.0,0.0
0.0,0.03125
0.0,0.09375
0.02857142857142857,0.09375
0.02857142857142857,0.28125
0.08571428571428572,0.28125
0.08571428571428572,0.375
0.11428571428571428,0.375
0.11428571428571428,0.40625
0.17142857142857143,0.40625
0.17142857142857143,0.59375
0.2,0.59375
0.2,0.65625
0.2571428571428571,0.65625
0.2571428571428571,0.6875
0.2857142857142857,0.6875
0.2857142857142857,0.71875
0.34285714285714286,0.71875
0.34285714285714286,0.75
0.37142857142857144,0.75
0.37142857142857144,0.78125
0.42857142857142855,0.78125
0.42857142857142855,0.84375
0.45714285714285713,0.84375
0.45714285714285713,0.875
0.6571428571428571,0.875
0.6571428571428571,0.9375
0.7714285714285715,0.9375
0.7714285714285715,1.0
1.0,1.0
