fpr,tpr
0.0,0.0
0.0,0.004032258064516129
0.0,0.03225806451612903
0.004098360655737705,0.03225806451612903
0.004098360655737705,0.11290322580645161
0.00819672131147541,0.11290322580645161
0.00819672131147541,0.12903225806451613
0.012295081967213115,0.12903225806451613
0.012295081967213115,0.14112903225806453
0.020491803278688523,0.14112903225806453
0.020491803278688523,0.1532258064516129
0.02459016393442623,0.1532258064516129
0.02459016393442623,0.1814516129032258
0.028688524590163935,0.1814516129032258
0.028688524590163935,0.20161290322580644
0.03278688524590164,0.20161290322580644
0.03278688524590164,0.21370967741935484
0.036885245901639344,0.21370967741935484
0.036885245901639344,0.23387096774193547
0.045081967213114756,0.23387096774193547
0.045081967213114756,0.23790322580645162
0.04918032786885246,0.23790322580645162
0.04918032786885246,0.2620967741935484
0.05737704918032787,0.2620967741935484
0.05737704918032787,0.27419354838709675
0.06147540983606557,0.27419354838709675
0.06147540983606557,0.28225806451612906
0.06557377049180328,0.28225806451612906
0.06557377049180328,0.31048387096774194
0.06967213114754098,0.31048387096774194
0.06967213114754098,0.31451612903225806
0.07377049180327869,0.31451612903225806
0.07377049180327869,0.3185483870967742
0.0778688524590164,0.3185483870967742
0.0778688524590164,0.32661290322580644
0.08196721311475409,0.32661290322580644
0.08196721311475409,0.34274193548387094
0.0860655737704918,0.34274193548387094
0.0860655737704918,0.3467741935483871
0.09016393442622951,0.3467741935483871
0.09016393442622951,0.35080645161290325
0.0942622950819672,0.35080645161290325
0.0942622950819672,0.3790322580645161
0.09836065573770492,0.3790322580645161
0.09836065573770492,0.42338709677419356
0.11065573770491803,0.42338709677419356
0.11065573770491803,0.4435483870967742
0.11475409836065574,0.4435483870967742
0.11475409836065574,0.45161290322580644
0.12295081967213115,0.45161290322580644
0.12295081967213115,0.45564516129032256
0.12704918032786885,0.45564516129032256
0.12704918032786885,0.4798387096774194
0.13524590163934427,0.4798387096774194
0.13524590163934427,0.49193548387096775
0.13934426229508196,0.49193548387096775
0.13934426229508196,0.5040322580645161
0.14344262295081966,0.5040322580645161
0.14344262295081966,0.5080645161290323
0.15163934426229508,0.5080645161290323
0.15163934426229508,0.5161290322580645
0.1598360655737705,0.5161290322580645
0.1598360655737705,0.5201612903225806
0.1680327868852459,0.5201612903225806
0.1680327868852459,0.5362903225806451
0.1885245901639344,0.5362903225806451
0.1885245901639344,0.5443548387096774
0.19262295081967212,0.5443548387096774
0.19262295081967212,0.5524193548387096
0.20491803278688525,0.5524193548387096
0.20491803278688525,0.5766129032258065
