fpr,tpr
0.0,0.0
0.0,0.006172839506172839
0.0,0.1419753086419753
0.008547008547008548,0.1419753086419753
0.008547008547008548,0.16049382716049382
0.017094017094017096,0.16049382716049382
0.017094017094017096,0.2037037037037037
0.02564102564102564,0.2037037037037037
0.02564102564102564,0.21604938271604937
0.03418803418803419,0.21604938271604937
0.03418803418803419,0.22839506172839505
0.05128205128205128,0.22839506172839505
0.05128205128205128,0.24691358024691357
0.05982905982905983,0.24691358024691357
0.05982905982905983,0.29012345679012347
0.06837606837606838,0.29012345679012347
0.06837606837606838,0.3148148148148148
0.07692307692307693,0.3148148148148148
0.07692307692307693,0.3271604938271605
0.08547008547008547,0.3271604938271605
0.08547008547008547,0.3333333333333333
0.09401709401709402,0.3333333333333333
0.09401709401709402,0.3395061728395062
0.10256410256410256,0.3395061728395062
0.10256410256410256,0.3765432098765432
0.1111111111111111,0.3765432098765432
0.1111111111111111,0.38271604938271603
0.13675213675213677,0.38271604938271603
0.13675213675213677,0.41358024691358025
0.1452991452991453,0.41358024691358025
0.1452991452991453,0.4444444444444444
0.15384615384615385,0.4444444444444444
0.15384615384615385,0.4506172839506173
0.1623931623931624,0.4506172839506173
0.1623931623931624,0.46296296296296297
0.1794871794871795,0.46296296296296297
0.1794871794871795,0.4691358024691358
0.18803418803418803,0.4691358024691358
0.18803418803418803,0.4876543209876543
0.20512820512820512,0.4876543209876543
0.20512820512820512,0.5
0.21367521367521367,0.5
0.21367521367521367,0.5308641975308642
0.23076923076923078,0.5308641975308642
0.23076923076923078,0.5432098765432098
0.23931623931623933,0.5432098765432098
0.23931623931623933,0.5493827160493827
0.24786324786324787,0.5493827160493827
0.24786324786324787,0.5555555555555556
0.26495726495726496,0.5555555555555556
0.26495726495726496,0.5740740740740741
0.28205128205128205,0.5740740740740741
0.28205128205128205,0.5802469135802469
0.2905982905982906,0.5802469135802469
0.2905982905982906,0.5864197530864198
0.29914529914529914,0.5864197530864198
0.29914529914529914,0.5987654320987654
0.3076923076923077,0.5987654320987654
0.3076923076923077,0.6111111111111112
0.3247863247863248,0.6111111111111112
0.3247863247863248,0.6172839506172839
0.358974358974359,0.6172839506172839
0.358974358974359,0.6234567901234568
0.38461538461538464,0.6234567901234568
0.38461538461538464,0.6296296296296297
0.39316239316239315,0.6296296296296297
0.39316239316239315,0.6419753086419753
0.4017094017094017,0.6419753086419753
0.4017094017094017,0.6728395061728395
0.4188034188034188,0.6728395061728395
0.4188034188034188,0.6790123456790124
0.42735042735042733,0.6790123456790124
0.42735042735042733,0.6851851851851852
0.4444444444444444,0.6851851851851852
0.4700854700854701,0.6975308641975309
0.49572649572649574,0.6975308641975309
0.49572649572649574,0.7283950617283951
0.5470085470085471,0.7283950617283951
0.5470085470085471,0.7530864197530864
0.5555555555555556,0.7530864197530864
0.5555555555555556,0.7839506172839507
0.5641025641025641,0.7839506172839507
0.5641025641025641,0.8395061728395061
0.5726495726495726,0.8395061728395061
0.5726495726495726,0.845679012345679
0.5982905982905983,0.845679012345679
0.5982905982905983,0.8518518518518519
0.6410256410256411,0.8518518518518519
0.6410256410256411,0.8641975308641975
0.6581196581196581,0.8641975308641975
0.6581196581196581,0.8827160493827161
0.6923076923076923,0.8827160493827161
0.6923076923076923,0.8888888888888888
0.7350427350427351,0.8888888888888888
0.7350427350427351,0.8950617283950617
0.7521367521367521,0.8950617283950617
0.7521367521367521,0.9012345679012346
0.7777777777777778,0.9012345679012346
0.7777777777777778,0.9074074074074074
0.7948717948717948,0.9074074074074074
0.7948717948717948,0.9135802469135802
0.8034188034188035,0.9135802469135802
0.8034188034188035,0.9197530864197531
0.8205128205128205,0.9197530864197531
0.8205128205128205,0.9259259259259259
0.8376068376068376,0.9259259259259259
0.8376068376068376,0.9382716049382716
0.8461538461538461,0.9382716049382716
0.8461538461538461,0.9444444444444444
0.8717948717948718,0.9444444444444444
0.8717948717948718,0.9567901234567902
0.8803418803418803,0.9567901234567902
0.8803418803418803,0.9691358024691358
0.9401709401709402,0.9691358024691358
0.9401709401709402,0.9814814814814815
0.9572649572649573,0.9814814814814815
0.9572649572649573,0.9876543209876543
0.9658119658119658,0.9876543209876543
0.9658119658119658,0.9938271604938271
1.0,0.9938271604938271
1.0,1.0
