fpr,tpr
0.0,0.0
0.0,0.0025974025974025974
0.0,0.04935064935064935
0.0019120458891013384,0.04935064935064935
0.0019120458891013384,0.1012987012987013
0.0038240917782026767,0.1012987012987013
0.0038240917782026767,0.10909090909090909
0.009560229445506692,0.10909090909090909
0.009560229445506692,0.14025974025974025
0.011472275334608031,0.14025974025974025
0.011472275334608031,0.14285714285714285
0.01338432122370937,0.14285714285714285
0.01338432122370937,0.15584415584415584
0.015296367112810707,0.15584415584415584
0.015296367112810707,0.19220779220779222
0.017208413001912046,0.19220779220779222
0.017208413001912046,0.1974025974025974
0.019120458891013385,0.1974025974025974
0.019120458891013385,0.2
0.021032504780114723,0.2
0.021032504780114723,0.2051948051948052
0.022944550669216062,0.2051948051948052
0.022944550669216062,0.21038961038961038
0.0248565965583174,0.21038961038961038
0.0248565965583174,0.21558441558441557
0.02676864244741874,0.21558441558441557
0.02676864244741874,0.22077922077922077
0.028680688336520075,0.22077922077922077
0.028680688336520075,0.22597402597402597
0.030592734225621414,0.22597402597402597
0.030592734225621414,0.24415584415584415
0.032504780114722756,0.24415584415584415
0.032504780114722756,0.2571428571428571
0.03441682600382409,0.2571428571428571
0.03441682600382409,0.2623376623376623
0.03824091778202677,0.2623376623376623
0.03824091778202677,0.2649350649350649
0.04206500956022945,0.2649350649350649
0.04206500956022945,0.2675324675324675
0.04397705544933078,0.2675324675324675
0.04397705544933078,0.3142857142857143
0.0497131931166348,0.3142857142857143
0.0497131931166348,0.3246753246753247
0.05353728489483748,0.3246753246753247
0.05353728489483748,0.33246753246753247
0.05736137667304015,0.33246753246753247
0.05736137667304015,0.34025974025974026
0.05927342256214149,0.34025974025974026
0.05927342256214149,0.34545454545454546
0.06118546845124283,0.34545454545454546
0.06118546845124283,0.34805194805194806
0.06309751434034416,0.34805194805194806
0.06309751434034416,0.35584415584415585
0.06692160611854685,0.35584415584415585
0.06692160611854685,0.36363636363636365
0.06883365200764818,0.36363636363636365
0.06883365200764818,0.36623376623376624
0.07074569789674952,0.36623376623376624
0.07074569789674952,0.3922077922077922
0.07265774378585087,0.3922077922077922
0.07265774378585087,0.3974025974025974
0.0745697896749522,0.3974025974025974
0.0745697896749522,0.4051948051948052
0.07839388145315487,0.4051948051948052
0.07839388145315487,0.4077922077922078
0.08030592734225621,0.4077922077922078
0.08030592734225621,0.412987012987013
0.08221797323135756,0.412987012987013
0.08221797323135756,0.42077922077922075
0.08604206500956023,0.42077922077922075
0.08604206500956023,0.45194805194805193
0.08795411089866156,0.45194805194805193
0.08795411089866156,0.45454545454545453
0.08986615678776291,0.45454545454545453
0.08986615678776291,0.4597402597402597
0.09177820267686425,0.4597402597402597
0.09177820267686425,0.4649350649350649
0.09369024856596558,0.4649350649350649
0.09369024856596558,0.4727272727272727
0.09560229445506692,0.4727272727272727
0.09560229445506692,0.4909090909090909
0.0994263862332696,0.4909090909090909
0.0994263862332696,0.4935064935064935
0.10133843212237094,0.4935064935064935
0.10133843212237094,0.4961038961038961
0.10516252390057361,0.4961038961038961
0.10516252390057361,0.509090909090909
0.10707456978967496,0.509090909090909
0.10707456978967496,0.5272727272727272
0.1147227533460803,0.5272727272727272
0.1147227533460803,0.5324675324675324
0.11663479923518165,0.5324675324675324
0.11663479923518165,0.5558441558441558
0.11854684512428298,0.5558441558441558
0.11854684512428298,0.5584415584415584
0.12237093690248566,0.5584415584415584
0.12237093690248566,0.5636363636363636
0.124282982791587,0.5636363636363636
0.124282982791587,0.5688311688311688
0.12619502868068833,0.5688311688311688
0.12619502868068833,0.5792207792207792
0.12810707456978968,0.5792207792207792
0.12810707456978968,0.5844155844155844
0.13001912045889102,0.5844155844155844
0.13001912045889102,0.5896103896103896
0.1338432122370937,0.5896103896103896
0.1338432122370937,0.6025974025974026
0.13575525812619502,0.6025974025974026
0.13575525812619502,0.6155844155844156
0.13957934990439771,0.6155844155844156
0.13957934990439771,0.6207792207792208
0.14340344168260039,0.6207792207792208
0.14340344168260039,0.6233766233766234
0.14531548757170173,0.6233766233766234
0.14531548757170173,0.625974025974026
0.14722753346080306,0.625974025974026
0.14722753346080306,0.6415584415584416
0.1491395793499044,0.6415584415584416
0.1491395793499044,0.6467532467532467
0.15296367112810708,0.6467532467532467
0.15296367112810708,0.6545454545454545
0.15487571701720843,0.6545454545454545
0.15487571701720843,0.6623376623376623
0.15678776290630975,0.6623376623376623
0.15678776290630975,0.6701298701298701
0.16061185468451242,0.6701298701298701
0.16061185468451242,0.6727272727272727
0.17208413001912046,0.6727272727272727
0.17208413001912046,0.6753246753246753
0.17590822179732313,0.6753246753246753
0.17590822179732313,0.6779220779220779
0.1835564053537285,0.6779220779220779
0.1835564053537285,0.6805194805194805
0.18738049713193117,0.6805194805194805
0.18738049713193117,0.6857142857142857
0.19120458891013384,0.6857142857142857
0.19120458891013384,0.6909090909090909
0.20267686424474188,0.6909090909090909
0.2084130019120459,0.6987012987012987
0.2084130019120459,0.7038961038961039
0.21223709369024857,0.7038961038961039
0.21223709369024857,0.7116883116883117
0.21414913957934992,0.7116883116883117
0.21414913957934992,0.7142857142857143
0.2179732313575526,0.7142857142857143
